STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72565003017,10/1/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.4,24,43.1,24,1016.3,19,835,24,6.2,24,4.9,24,11.1,999.9,71.1, ,39.9, ,0,G,999.9,100000
72565003017,10/2/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",63.1,24,44,24,1012.3,24,833.7,24,10,24,6.1,24,14,19,81, ,43, ,0,G,999.9,10000
72565003017,10/3/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",71.1,24,42.3,24,1004.3,24,828.5,24,10,24,11.6,24,21,31.1,86, ,52, ,0,G,999.9,0
72565003017,10/4/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",56.9,24,38.3,24,1012.6,24,834.1,24,9.9,24,11.8,24,26,36.9,86, ,46.9, ,0,G,999.9,10000
72565003017,10/5/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.4,24,35.3,24,1008,24,829.1,24,10,24,9.5,24,29.9,38.1,75, ,42.1, ,0,G,999.9,10000
72565003017,10/6/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.5,24,36.5,24,1014.9,17,834.3,24,9.2,24,10.3,24,22.9,28.9,59,*,33.1,*,0.24,G,999.9,11000
72565003017,10/7/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.5,24,37.4,24,1010.4,18,829.3,24,9.1,24,7.5,24,15.9,999.9,61, ,33.1, ,0.16,G,999.9,10000
72565003017,10/8/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.6,24,38.9,24,1012.8,13,830.4,24,2.6,24,9.3,24,13,999.9,46.9, ,36, ,0.36,G,999.9,11000
72565003017,10/9/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.5,24,35,24,1014.5,14,831.1,24,6.8,24,7.2,24,12,999.9,41, ,34, ,0.02,G,999.9,111000
72565003017,10/10/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",34,24,30,24,1015.1,20,831,24,9.9,24,6.5,24,11.1,999.9,36,*,30.2,*,0.03,G,999.9,0
72565003017,10/11/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",37.5,24,32.6,24,1016.8,22,833,24,10,24,6.5,24,11.1,999.9,48, ,30.9, ,0,G,999.9,0
72565003017,10/12/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",43.5,24,32.1,24,1013.9,23,831.6,24,8.5,24,5.3,24,12,14,64, ,32, ,0.01,G,999.9,0
72565003017,10/13/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",50.8,24,32.4,24,1006.9,24,827.2,24,9.9,24,9.1,24,15.9,24.1,64, ,32, ,0,G,999.9,0
72565003017,10/14/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",28.4,24,22.9,24,1018.4,10,834.9,24,5.2,24,11.9,24,24.1,33,57.9,*,19.4,*,0.03,G,999.9,111000
72565003017,10/15/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",28,24,14.4,24,1029.8,24,840.9,24,10,24,7.1,24,11.1,999.9,48, ,18, ,0.08,G,1.2,0
72565003017,10/16/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.9,24,18.4,24,1028.2,24,842.2,24,10,24,7.4,24,12,999.9,55.9, ,18, ,0,G,999.9,0
72565003017,10/17/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",47,24,29.5,24,1029.1,24,844.7,24,10,24,8.4,24,22.9,27,61, ,28.9, ,0,G,999.9,0
72565003017,10/18/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",52,24,32,24,1021.4,24,839.3,24,10,24,15.1,24,22.9,33,69.1, ,36, ,0,G,999.9,0
72565003017,10/19/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",54.8,24,30.5,24,1019.7,24,838.6,24,10,24,9.2,24,15,27,69.1, ,39.9, ,0,G,999.9,10000
72565003017,10/20/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",51.6,24,23.4,24,1025.6,24,843.1,24,10,24,7.1,24,9.9,15,70, ,37.9, ,0,G,999.9,0
72565003017,10/21/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",55.1,24,22.9,24,1019.3,24,838.2,24,10,24,7.6,24,14,999.9,73.9, ,37.9, ,0,G,999.9,0
72565003017,10/22/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.5,24,26.6,24,1016.2,24,836.3,24,10,24,8.5,24,20,25.1,73.9, ,41, ,0,G,999.9,0
72565003017,10/23/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",54.6,24,35.5,24,1018,24,837.5,24,10,24,9.2,24,21,28,73.9, ,44.1, ,0,G,999.9,0
72565003017,10/24/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",53.7,24,41.6,24,1014,24,833.9,24,9.9,24,8.2,24,19,28,70, ,44.1, ,0,G,999.9,10000
72565003017,10/25/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",52.2,24,32.2,24,1012.4,24,832.1,24,10,24,6.7,24,12,20,66, ,42.1, ,0,G,999.9,0
72565003017,10/26/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",54.4,24,26.8,24,1014.1,24,834.1,24,10,24,6.3,24,9.9,21,69.1, ,37, ,0,G,999.9,0
72565003017,10/27/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",57.9,24,27,24,1013.4,24,833.7,24,10,24,12.5,24,24.1,34,73, ,37, ,0,G,999.9,0
72565003017,10/28/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",53.6,24,32.6,24,1017.6,24,837,24,10,24,7.7,24,14,22.9,77, ,34, ,0,G,999.9,0
72565003017,10/29/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",60.5,24,21.8,24,1009.3,24,830.9,24,10,24,8,24,12,999.9,79, ,34, ,0,G,999.9,0
72565003017,10/30/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.1,24,28.6,24,1013.5,23,832.7,24,9.4,24,8,24,26,42.9,71.1,*,33.1,*,0,G,999.9,11000
72565003017,10/31/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.5,24,31.9,24,1019.5,21,835.4,24,4.2,24,6.6,24,12,15.9,46, ,33.1, ,0.22,G,999.9,101000
72565003017,11/1/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.7,24,26.5,24,1013.5,24,830.6,24,10,24,7.7,24,17.1,22.9,55, ,30, ,0,G,999.9,0
72565003017,11/2/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.5,24,27.7,24,1012.4,24,830.6,24,10,24,10.4,24,22,32.1,64.9, ,28.9, ,0,G,999.9,0
72565003017,11/3/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",48,24,30,24,1008.6,24,828.3,24,10,24,15.1,24,28,42.9,64.9, ,28.9, ,0.01,G,999.9,10000
72565003017,11/4/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.2,24,27.2,24,1013.4,24,830.7,24,9.9,24,8.1,24,15,999.9,55.9, ,26.1, ,0.02,G,999.9,11000
72565003017,11/5/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.3,24,25,24,1004.4,24,824.2,24,10,24,7.7,24,21,28.9,55.9, ,26.1, ,0,G,999.9,0
72565003017,11/6/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",39,24,17.6,24,1012.2,24,829.7,24,10,24,7.9,24,24.1,32.1,55.9, ,26.1, ,0,G,999.9,0
72565003017,11/7/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",34.9,24,23.9,24,1019.2,24,834.8,24,10,24,6.5,24,13,20,51.1, ,26.1, ,0,G,999.9,0
72565003017,11/8/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",31.4,24,26.4,24,1021.6,19,835.6,24,7.1,24,6.2,24,12,999.9,44.1, ,27, ,0,G,999.9,1000
72565003017,11/9/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",28.4,24,15.4,24,1026.4,24,838.9,24,10,24,7.9,24,15,999.9,48.9, ,15.1, ,0,G,999.9,0
72565003017,11/10/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.7,24,7.2,24,1014.7,24,830.9,24,10,24,8.1,24,21,28.9,57.9, ,15.1, ,0,G,999.9,0
72565003017,11/11/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",30.1,24,20.1,24,1018.8,15,835.6,24,5.8,24,10.3,24,15.9,999.9,42.1,*,24.1,*,0,G,999.9,101000
72565003017,11/12/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",21.9,24,16.8,24,1033.7,17,843,24,6.2,24,8.2,24,13,999.9,34, ,18, ,0.19,G,999.9,1000
72565003017,11/13/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",27.7,24,13,24,1033.7,24,843.9,24,10,24,6.7,24,11.1,999.9,48, ,10, ,0.01,G,1.2,0
72565003017,11/14/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.3,24,21.9,24,1027.3,24,841.9,24,10,24,7.9,24,14,999.9,62.1,*,30.9,*,0,G,1.2,0
72565003017,11/15/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",47.2,24,18.9,24,1018.2,24,836,24,10,24,8.1,24,14,999.9,63, ,33.1, ,0,G,999.9,0
72565003017,11/16/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",41.5,24,20.5,24,1015,24,832.5,24,10,24,8.8,24,14,999.9,59, ,30.9, ,0,G,999.9,0
72565003017,11/17/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",31.6,24,25.4,24,1019.7,18,835.8,24,5.9,24,10.5,24,18.1,999.9,52,*,21,*,0,G,999.9,11000
72565003017,11/18/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",28.3,24,20.4,24,1023.9,23,836.3,24,8.9,24,4.1,24,11.1,999.9,48,*,19.9,*,0.04,G,999.9,1000
72565003017,11/19/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",33.8,24,15.9,24,1020.8,24,835.2,24,10,24,7.4,24,12,999.9,48.9, ,19, ,0,G,999.9,0
72565003017,11/20/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.3,24,17.2,24,1022.8,24,837.2,24,10,24,6.9,24,11.1,999.9,57,*,23,*,0,G,999.9,0
72565003017,11/21/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.6,24,14.9,24,1020.1,24,836.4,24,10,24,7.9,24,12,999.9,61,*,33.1,*,0,G,999.9,0
72565003017,11/22/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.6,24,10.8,24,1013.3,24,831.5,24,10,24,9.1,24,15,999.9,60.1,*,37,*,0,G,999.9,0
72565003017,11/23/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",45.6,24,18,24,1004.7,24,824.9,24,10,24,13.1,24,26,35.9,61, ,34, ,0,G,999.9,0
72565003017,11/24/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",39.4,24,21.3,24,1001,23,820.7,24,9.5,24,9.4,24,28.9,36.9,59, ,28.9, ,0,G,999.9,11000
72565003017,11/25/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",31.3,24,18.3,24,1017.3,21,831.4,24,8.9,24,12.3,24,40,54,41,*,21,*,0.03,G,999.9,101000
72565003017,11/26/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",30.2,24,11.2,24,1023.1,24,836.2,24,10,24,7.2,24,9.9,999.9,51.1, ,17.1, ,0,G,999.9,0
72565003017,11/27/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.9,24,14.5,24,1015,24,831.8,24,10,24,6.8,24,17.1,999.9,55, ,19.9, ,0,G,999.9,0
72565003017,11/28/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",49,24,19.3,24,1004.7,24,825.1,24,10,24,9.9,24,17.1,40,57.9, ,24.1, ,0,G,999.9,0
72565003017,11/29/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.5,24,27.4,24,1004.9,24,824.3,24,10,24,7.3,24,13,999.9,57.9, ,28.9, ,0,G,999.9,0
72565003017,11/30/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",31.7,24,28.1,24,1003.8,17,821.3,24,6,24,7.8,24,13,17.1,48.9, ,26.1, ,0,G,999.9,101000
72565003017,12/1/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",32.9,24,25.7,24,1002,19,819.6,24,6.7,24,7.8,24,22.9,28.9,44.1, ,19.9, ,0.05,G,999.9,101000
72565003017,12/2/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",27.6,24,15.3,24,1009.4,24,825.2,24,10,24,6.1,24,15,999.9,44.1, ,15.1, ,0,G,1.2,0
72565003017,12/3/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",27.1,24,19.8,24,1019.6,23,833.1,24,9.9,24,4.4,24,11.1,999.9,37, ,15.1, ,0,G,999.9,1000
72565003017,12/4/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",26.8,24,10.6,24,1023.5,23,836.1,24,9.3,24,7,24,19,25.1,37.9, ,15.1, ,0,G,999.9,101000
72565003017,12/5/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",30,24,-0.2,24,1019,24,832.9,24,10,24,8.9,24,15,999.9,48.9, ,14, ,0,G,999.9,0
72565003017,12/6/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",23.1,24,14.3,24,1023.1,23,835.8,24,9.8,24,7.1,24,11.1,999.9,32,*,18,*,0,G,999.9,1000
72565003017,12/7/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",26.4,24,15.8,24,1025.2,24,837,24,9.6,24,7.3,24,13,999.9,43, ,18, ,0,G,999.9,0
72565003017,12/8/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",29.4,24,16.1,24,1024.3,24,837.3,24,10,24,7.7,24,12,999.9,48.9, ,18, ,0,G,999.9,0
72565003017,12/9/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",30.5,24,16.8,24,1027.7,24,840.4,24,10,24,5.2,24,11.1,999.9,48.9, ,19, ,0,G,999.9,0
72565003017,12/10/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.2,24,-0.4,24,1023.8,24,837.9,24,10,24,9,24,17.1,999.9,59, ,16, ,0,G,999.9,0
72565003017,12/11/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.3,24,2.2,24,1013.8,24,831.6,24,10,24,10.3,24,22.9,33,59, ,16, ,0,G,999.9,0
72565003017,12/12/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.5,24,5.1,24,1007.4,24,825.8,24,10,24,11.7,24,26,39,59, ,26.1, ,0,G,999.9,0
72565003017,12/13/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",33.6,24,10.6,24,1018.1,24,833.9,24,10,24,13.1,24,31.1,46,57, ,21.9, ,0,G,999.9,0
72565003017,12/14/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",33.2,24,6.5,24,1025.6,24,838.8,24,10,24,9.3,24,14,999.9,54, ,19, ,0,G,999.9,0
72565003017,12/15/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.3,24,12.1,24,1017.7,24,834,24,10,24,7.2,24,14,999.9,55, ,19, ,0,G,999.9,0
72565003017,12/16/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.4,24,14.3,24,1022.7,24,838.4,24,10,24,8.4,24,12,999.9,60.1, ,25, ,0,G,999.9,0
72565003017,12/17/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40,24,12.3,24,1019.5,24,835.8,24,10,24,8,24,12,999.9,60.1, ,25, ,0,G,999.9,0
72565003017,12/18/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",44.2,24,14.3,24,1012.8,24,831,24,10,24,5.3,24,13,999.9,59, ,25, ,0,G,999.9,0
72565003017,12/19/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",42.5,24,17.7,24,1010.3,24,828.7,24,10,24,13,24,24.1,33,57, ,25, ,0,G,999.9,0
72565003017,12/20/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",32.9,24,14.7,24,1021.7,24,836.6,24,10,24,7.9,24,15,999.9,50, ,19, ,0,G,999.9,0
72565003017,12/21/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",40.8,24,8.7,24,1010,24,827.1,24,10,24,11,24,26,35,63, ,19, ,0,G,999.9,0
72565003017,12/22/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",34.6,24,18.5,24,1010.7,24,828.2,24,10,24,9.6,24,15.9,25.1,63, ,24.1, ,0,G,999.9,1000
72565003017,12/23/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",28.2,24,5.9,24,1023,24,835.8,24,10,24,8,24,12,999.9,52, ,10.9, ,0,G,999.9,0
72565003017,12/24/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",36.4,24,10.2,24,1015.2,24,831.4,24,10,24,4.3,24,7,999.9,52, ,10.9, ,0,G,999.9,0
72565003017,12/25/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",31.8,24,17.8,24,1015,24,830.5,24,10,24,7.2,24,11.1,999.9,46.9, ,19.9, ,0,G,999.9,0
72565003017,12/26/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",27.4,24,18.9,24,1010.4,21,826,24,9.2,24,7.5,24,11.1,999.9,46.9, ,19, ,0,G,999.9,0
72565003017,12/27/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",23.7,24,13.1,24,1011.1,24,825.5,24,9.8,24,11.8,24,18.1,28,37, ,12.9, ,0,G,999.9,1000
72565003017,12/28/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",16.4,24,6.8,24,1020.9,24,832.1,24,9.9,24,7,24,19,999.9,30, ,10, ,0,G,999.9,1000
72565003017,12/29/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",17.5,24,4.7,24,1022.4,24,832.8,24,9.7,24,5.5,24,8,999.9,39, ,5, ,0,G,999.9,1000
72565003017,12/30/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",34.8,24,7.9,24,1008.6,24,824.7,24,10,24,9.5,24,15.9,999.9,52,*,21.9,*,0,G,999.9,0
72565003017,12/31/2018,39.8328,-104.6575,1650.2,"DENVER INTERNATIONAL AIRPORT, CO US",23.4,24,11.1,24,1006.7,19,824.8,24,6.9,24,11.5,24,21,29.9,53.1, ,7, ,0,G,999.9,1000
